Realization1,Realization2,Realization3,Realization4,Realization5,Realization6,Realization7,Realization8,Realization9,Realization10
47512,27895,32760,41930,49054,18674,46654,46496,21703,32919
49605,26585,32611,41761,51860,18506,44808,44656,20851,36028
48689,26381,32760,39294,51652,19295,43187,43040,21338,36912
43762,27130,32985,38358,49261,19588,42504,42360,23214,37431
39845,27753,33060,38953,48638,20114,46478,46320,22073,39227
37572,26313,32925,39209,51652,21471,48714,48548,19939,44623
38384,26109,32611,39209,50613,24122,48530,48366,19473,46845
37978,27966,32462,38953,53626,28968,48255,48091,19763,46285
33279,26925,32166,39549,53834,30277,50087,49917,22701,45096
30483,25907,32017,41590,58095,29579,52785,52605,22508,47486
31131,25907,31719,42610,58511,29104,55118,54931,21945,49670
31131,25707,31210,43989,59446,27611,55602,55413,23662,50981
31861,25574,30490,47210,59654,27067,55698,55509,24302,51392
34113,27612,29848,54869,59654,26864,54445,54260,25476,49834
34646,35292,28922,59055,59446,27339,52652,52474,27717,48291
32751,39298,28708,58144,58303,27950,51003,50830,30682,46525
30270,40916,28637,54389,56952,28765,51003,50830,35544,46845
30057,47343,28493,57538,53626,29784,49996,49826,45412,47165
28421,50523,28493,58954,49469,30348,47981,47818,51421,42593
27022,51162,28137,56638,47183,28833,47360,47199,53548,39454
27159,55665,27159,53813,44481,28833,47536,47375,49603,38101
26202,58187,26067,54581,42506,26136,46213,46057,44117,37208
24031,58874,24934,54293,40843,20933,44040,43890,40518,34427
21803,58078,23640,52374,38557,18897,43187,43040,37537,32139
21497,58674,22165,49242,36582,17261,43187,43040,33410,30737
22419,57589,20938,49335,35127,17614,42419,42275,29906,30389
25533,55472,19433,53045,30970,18395,41906,41764,27297,31156
49756,26697,27131,32063,29649,19100,44137,21266,24250,24871
49196,25813,26165,31327,28431,18448,43640,20983,23923,24741
48860,24755,24831,31178,26960,17761,43341,19943,26236,26341
48748,23265,23831,29969,26616,16629,43242,19565,26510,26274
50316,22240,22967,28409,25869,15299,44634,19848,26304,24545
50316,20950,23460,26398,24872,15193,44634,19848,24901,23763
48523,19797,23336,24605,23896,15723,43043,19565,25246,23566
45049,18565,22967,23639,24091,14874,39961,18147,26236,23827
42584,17535,21330,23381,30079,14185,37775,17013,25899,23632
41127,17030,20026,22738,34307,13972,36482,16257,23923,23306
39222,16308,18980,22354,36888,13343,34792,15312,25562,22403
37989,15730,17839,21982,36091,12797,33699,15123,26440,21351
37877,15468,16999,20518,41795,14291,33599,14650,27890,20299
36757,15363,16064,19094,42819,18744,32605,13988,27962,19410
34964,15468,15359,18452,43077,18744,31015,13799,26647,18524
33059,15363,14825,18220,40814,15936,29325,13610,24901,17607
31714,15310,14297,17540,35386,15034,28132,13327,25899,16703
30369,14942,13879,16592,29363,15405,26939,12854,25562,15952
29921,14627,13568,16261,28072,14663,26542,12665,24054,15317
27456,14365,13260,16481,27235,13813,24355,12949,23923,14840
26783,13892,13004,17038,27579,12648,23758,14272,24966,14311
25550,13419,12549,16536,26891,12153,22665,14177,24835,13781
24318,12871,12199,16053,22470,13144,21571,13988,24966,13312
23085,12281,11753,15426,19242,16041,20478,13894,25031,12817
21964,11893,11557,14904,17618,15140,19484,13610,24771,12371
21516,11655,11265,15531,16279,12896,19086,13232,24314,11837
21068,11278,10974,15634,15329,11153,18688,12854,25562,11220
21628,10767,10782,15113,14379,10871,19185,12476,25294,10707
22076,10401,10354,14591,13482,10098,19583,12098,27611,10298
22413,10178,10166,14016,12981,9516.6,19881,11153,33048,9851.7
21852,9912.5,9978.9,14277,12438,9208.5,19384,10586,33810,9539.2
23421,12950,13503,13236,15655,16776,17385,14263,17434,8467.3
21360,13298,13026,12890,15446,16496,16487,13846,17323,8105.4
20254,13096,12548,12259,15081,15179,15694,13272,16663,7782.1
19276,12072,11911,11779,14767,14813,15011,12536,14822,7584.7
18624,11268,11382,11402,14453,14500,14642,11857,15441,7315.6
17841,10352,11089,12259,14139,14291,14116,11291,15339,7124
17970,9735.4,10831,12356,13826,14029,13695,10737,14668,6855
21570,9296.7,10380,12016,13201,13350,13032,10238,14565,6704.9
21778,8958.4,9868.6,11402,12614,12609,12490,9754.8,13946,6594.6
23859,8663,9386.8,10620,11931,12120,12001,9271.4,13379,6485.3
26859,8372.5,8951.2,10260,11132,11595,11619,8804.9,12683,6301.4
25790,8207.3,8639.1,9952.7,10533,11035,11197,8431.1,12297,6155.2
24513,8165.6,8360,9733.9,9865.3,10711,10778,8099.1,11910,6045.9
23057,8207.3,8061.9,9603.2,9292.8,10170,10412,7914.7,11628,5922
23421,8289.9,7821,9603.2,9119.9,9950.4,10056,7851.9,11722,5795.2
22335,8207.3,7632.3,9516,8783.2,9597.8,9834.2,8015.4,12780,5586.2
20663,7958.6,7426.6,9733.9,8616.4,9377.1,9567.9,8596.5,12683,5412.9
19602,7678.1,7147.5,9733.9,8325.6,9817.5,9435.3,9098.9,11816,5273.6
17645,7361.7,6975.9,9516,8075.9,9465,9086.6,8596.5,10569,5203.9
16609,7203.6,6922.7,9427.9,7711.2,8946.7,8876.5,7851.9,10344,5203.9
15741,7085.2,6818.3,8996.2,7512.4,8737.9,8625.3,7217.9,9948.3,5100.3
15130,7006.6,6648.7,8622.8,7393.5,8405.3,8416.3,6490.3,9948.3,5065.5
13949,6988.7,6483.1,8251.5,7115.7,8405.3,8080.6,6377.6,9687.1,4997.7
13660,6988.7,6363.6,8169.3,7036.8,8197.6,7756,6453.4,9470.3,4964.8
13545,6929,6275.3,7921.8,6845.9,8114.7,7357.1,6566,9382.6,4866.1
13487,6988.7,6188,7682.1,6732,8114.7,7117.9,6716.5,8874.1,4767.4
13321,6929,6092.6,7921.8,6581.2,7989.9,6809.4,6641.8,9037.7,4669.7
12587,6892.2,5972.2,7760.4,6468.3,7929.9,6619.5,6490.3,9252.5,4570.9
11982,6892.2,5851.7,7367.2,6241.5,7827.1,6505.9,6301.9,9252.5,4505.1
13032,6816.6,5751.4,7170.2,6113.6,7708.2,6315,6113.5,9037.7,4472.2
7663.7,4932.9,5385.9,8059.5,10093,5696.2,7686,8357.9,7015.4,5084.8
7943.7,4860.3,5345.8,7977.8,9293.1,5590,7447.8,8277.4,7015.4,5123.3
8274.3,4715.1,5195.4,7731.8,8824.1,5482.7,7209.5,8075.9,6644,4969.9
8398.4,4715.1,5125.2,7403.1,8404.6,5304.9,6745,7695,6396.4,4855.6
8274.3,4644.6,5085,7043.4,7864,5269.2,6517.8,7556.4,6313.8,4779.6
8067.8,4610.5,5014.8,6848,7583.6,5269.2,6366.6,7479.8,6313.8,4741.8
7943.7,4506.9,4974.7,6691.9,7303.2,5128.2,6065.3,7287,6272.6,4628.6
8316,4472.8,4874.4,6534.8,7183.2,5094.4,6125.4,7095.1,6231.3,4628.6
8941.6,4438.6,4834.3,6339.4,7183.2,4959.4,6139.4,6902.2,6148.8,4441.3
9673.4,4404.4,4724,6189.6,7085.3,4791.5,5994.3,6714.2,5911.5,4366.8
10155,4404.4,4653.8,6003.5,6795.9,4825.3,5814.1,6714.2,5591.7,4366.8
10423,4335.1,4613.6,5891.9,6720.2,4757.8,5634.9,6640.6,5406,4366.8
10155,4232.6,4583.6,5744.1,6529.6,4690.2,5562.8,6530.1,5364.7,4329.7
9586,4198.4,4513.3,5447.4,6376.3,4622.7,5562.8,6383.7,5333.7,4181.9
8605,4129,4443.1,5337.8,6300.6,4588.9,5562.8,6310.1,5333.7,4145.1
7984.4,4094.9,4372.9,5232.4,6111,4555.2,5347.6,6237.4,5302.8,4145.1
7884.1,4094.9,4272.6,5091.8,5966.8,4453.9,5347.6,6163.7,5261.5,4108.4
7505.8,4094.9,4232.5,5022.6,6171.5,4386.4,5275.5,6054.2,5220.3,4071.8
7151.3,4129,4132.2,4846.8,5748.9,4371.5,5101.3,5803.2,5189.3,4108.4
6916,4129,4102.1,4776.6,6338,4257.3,4999.2,5698.6,5075.8,4181.9
6653.8,4060.7,4031.9,4741.4,6605.2,4192.7,4931.1,5559,5013.9,4181.9
6502.9,4004.1,3961.7,4636,6452.9,4129.2,4931.1,5455.3,4869.5,4292.7
6353,3893.1,3831.3,4565.7,6111,4032.8,4931.1,5280.9,4756,4255.7
6315.2,3860,3761.1,4464.4,5894.2,4032.8,4864.1,5107.4,4725.1,4218.7
6239.8,3761.8,3791.2,4431.3,5677.3,3969.3,4727.9,4971.7,4683.8,4181.9
6239.8,3695.6,3731,4398.2,5641,3841.2,4659.9,4774,4642.5,4035.2
6165.3,3662.5,3700.9,4364.1,5495.8,3809.4,4625.8,4610.2,4642.5,3889.7
6127.6,3596.4,3630.7,4364.1,5423.2,3777.6,4591.8,4445.5,4611.6,3781.3
5980.6,3596.4,3600.7,4364.1,5315.3,3777.6,4455.7,4346.6,4539.4,3673.6
5874.3,3564.3,3570.6,4264.9,5315.3,3745.8,4421.6,4216.7,4425.9,3673.6
5695.6,3532.3,3570.6,4197.7,5315.3,3777.6,4323.5,4029.7,4353.7,3673.6
4406.4,3837.8,3666.1,4585.6,5414,3421.2,4591.2,4508.2,4591.9,3934.6
4340.5,3797.5,3656.4,4517.6,5414,3180.1,4591.2,4440.9,4591.9,3825.9
4276.7,3727,3597.7,4415.7,5414,3150.4,4541.2,4308.2,4489.7,3786.3
4244.8,3686.7,3529.3,4317.7,5377.1,3150.4,4511.2,4276.5,4421.7,3746.8
4179.9,3656.5,3480.4,4253.7,5305.2,3208.7,4481.2,4244.8,4259.5,3667.7
4084.2,3616.2,3353.3,4188.7,5165.4,3150.4,4481.2,4244.8,4194.4,3529.3
4019.3,3686.7,3275.1,4124.7,5060.6,3208.7,4481.2,4180.4,4098.3,3489.8
3955.5,3767.3,3216.4,4092.7,4922,3299.7,4401.2,4117.1,4098.3,3420.6
3955.5,3686.7,3177.3,4092.7,4782.2,3329.3,4321.1,4053.7,4033.3,3351.4
3891.6,3616.2,3079.6,4092.7,4642.5,3390.6,4241.1,3989.3,4033.3,3321.7
3826.8,3535.6,3040.5,4027.8,4437.1,3390.6,4171.1,3926,3937.2,3282.2
3762.9,3505.4,3040.5,3899.8,4437.1,3390.6,4091.1,3894.3,3937.2,3252.5
3638.2,3465.1,3001.4,3770.8,4371.3,3390.6,4051.1,3862.6,3840.1,3183.3
3607.3,3424.8,2913.4,3770.8,4304.5,3421.2,4051.1,3798.2,3840.1,3074.6
3607.3,3394.6,2864.5,3770.8,4238.8,3482.5,4051.1,3734.9,3840.1,3005.4
3576.4,3394.6,2835.2,3707.9,4172,3482.5,4051.1,3397.2,3755,3005.4
3484.6,3354.3,2835.2,3614.9,4073.4,3482.5,4021.1,3366.5,3650.9,3074.6
3453.7,3314,2805.8,3491.9,4040.5,3482.5,3941,3366.5,3619.8,3044.9
3453.7,3283.8,2805.8,3770.8,4007.6,3451.8,3861,3611.1,3588.8,2936.1
3422.8,3243.5,2805.8,3749.9,3940.9,3329.3,3791,3611.1,3527.7,2936.1
3391.8,3203.2,2756.9,3676.9,3875.1,3150.4,3681,3611.1,3434.6,2936.1
3391.8,3092.4,2727.6,3522.9,3810.4,3061.5,3601,3611.1,3403.6,2936.1
3360.9,2991.7,2669,3399,3746.7,2915.2,3530.9,3580.4,3403.6,2906.5
3301.1,2901,2639.6,3338,3714.8,2800.6,3500.9,3549.7,3312.5,2866.9
3270.1,2870.8,2639.6,3246,3683,2743.3,3460.9,3519,3312.5,2866.9
3210.3,2830.5,2620.1,3187,3620.3,2714.6,3420.9,3489.3,3281.5,2837.3
3150.4,2800.3,2590.7,3097.1,3556.6,2714.6,3420.9,3427.9,3281.5,2787.9
3120.5,2770.1,2522.3,3068.1,3556.6,2658.3,3390.9,3335.8,3221.4,2728.5
3061.6,2749.9,2483.2,3038.1,3492.9,2630.6,3350.9,3245.7,3221.4,2669.2
3031.7,2719.7,2473.4,3097.1,3461.1,2546.6,3320.9,3186.3,3161.3,2619.8
3001.8,2669.4,2483.2,2949.1,3430.3,2490.3,3320.9,3186.3,3131.3,2590.1
3147.5,3115.1,2482,3267.4,3360,2657.1,3482.5,2557.5,3184.8,2680.3
3147.5,3085.3,2482,3238.2,3298.6,2657.1,3329.4,2530.9,3184.8,2622.5
3118,3056.4,2462.2,3177.8,3267.5,2629.4,3208.8,2501.5,3124.8,2594.6
3057,2967.7,2442.4,3147.6,3238.3,2629.4,3180.1,2501.5,3094.9,2567.7
2997.1,2909,2422.6,3117.4,3177.9,2629.4,3150.5,2475,3065.9,2537.8
2967.6,2880.1,2402.9,3088.2,3147.7,2629.4,3150.5,2475,3035.9,2510.9
3517.3,2851.2,2383.1,3058.1,3088.3,2599.8,3120.9,2475,2977,2483
2879.2,2793.5,2383.1,2968.5,3058.1,2545.4,3061.6,2501.5,2947,2152.2
2849.8,2764.6,2353.4,2910.1,3058.1,2515.8,2973.6,2530.9,2889.1,2098.4
2820.3,2706.8,2343.5,2851.8,2968.6,2461.5,2886.6,2530.9,2889.1,2207
2820.3,2678.9,2294.1,2939.3,2910.2,2461.5,2886.6,2501.5,2889.1,2207
2820.3,2651,2274.3,2880.9,2851.9,2461.5,2858,2447.5,2860.1,2152.2
2704.5,2651,2244.6,2851.8,2793.5,2461.5,2886.6,2447.5,2831.1,2152.2
2674,2593.3,2234.8,2822.6,2735.1,2461.5,3091.2,2447.5,2802.2,2152.2
2674,2536.5,2215,2793.4,2793.5,2461.5,3091.2,2447.5,2773.2,2152.2
2618.1,2509.6,2205.1,2793.4,2764.3,2461.5,3150.5,2420,2744.2,2139.3
2560.2,2481.7,2185.3,2851.8,2764.3,2433.8,3239.4,2392.5,2715.2,2126.3
2531.8,2453.9,2165.5,2880.9,2764.3,2433.8,3299.7,2447.5,2687.3,2126.3
2474.9,2426,2165.5,2822.6,2764.3,2378.5,3329.4,2475,2629.3,2098.4
2474.9,2370.2,2135.9,2793.4,2764.3,2350.9,3270.1,2447.5,2574.4,2071.5
2446.4,2314.4,2106.2,2764.2,2764.3,2295.5,3180.1,2501.5,2517.4,2098.4
2418,2289.5,2066.7,2764.2,2764.3,2270.8,3120.9,2530.9,2489.5,2071.5
2389.5,2259.7,2046.9,2735,2998.8,2241.2,2973.6,2501.5,2461.5,2071.5
2361.1,2232.8,2007.3,2735,2793.5,2214.5,2858,2501.5,2405.6,2071.5
2335.7,2232.8,1987.6,2706.9,2764.3,2187.9,2772,2475,2377.6,2290.7
2305.2,2259.7,1967.8,2620.3,2706.9,2133.5,2772,2365,2349.6,2290.7
2250.4,2289.5,1908.4,2593.2,2648.6,2133.5,2743.3,2257.9,2296.7,2260.8
2194.5,2259.7,1908.4,2563,2593.2,2107.9,3180.1,2175.4,2266.7,2260.8
2100.1,2129.5,2179.3,2525.2,2437.9,2057.2,2523.1,2034.8,2404,2167.7
2072.8,2103.9,2124.8,2468.4,2437.9,2245.2,2523.1,1983.9,2376,2061
2045.5,2076.3,2097.6,2468.4,2807.1,1951.3,2467.1,1958.5,2348.1,2034.6
1965.7,2076.3,2043.1,2468.4,2865.2,1898.8,2411,1907.6,2348.1,2008.1
1912.2,2076.3,1989.6,2468.4,2952.2,1873.1,2354.9,1857.7,2320.1,1981.7
1884.9,2076.3,1909.9,2468.4,2952.2,1820.7,2301.9,1783.3,2320.1,1826.1
1832.4,2103.9,1856.5,2440,2952.2,1769.2,2244.8,1733.4,2295.2,1800.7
1806.1,2076.3,1830.2,2383.3,2865.2,1743.5,2217.8,1708.9,2265.2,1775.2
1755.6,2076.3,1777.8,2329.6,2807.1,1694,2162.7,1659.9,2238.3,1749.8
1704.1,2076.3,1652.6,2299.2,2720.1,1694,2136.7,1543.1,2238.3,1700.8
1654.6,2076.3,1603.2,2299.2,2664,1694,2108.6,1496.9,2211.3,1650.9
1654.6,2023,1529.6,2299.2,2606,1669.3,2081.6,1428.1,2211.3,1650.9
1630.4,1918.5,1529.6,2299.2,2548.9,1846.4,2054.6,1428.1,2156.4,1650.9
1605.1,1663.2,1454.9,2299.2,2437.9,2057.2,2054.6,1358.4,2156.4,1650.9
1580.9,1762.8,1480.1,2244.5,2381.8,1846.4,2054.6,1382,2130.4,1650.9
1506.1,1713.5,1454.9,2244.5,2325.8,1743.5,2054.6,1358.4,2130.4,1650.9
1481.9,1687.8,1454.9,2216.1,2270.7,1694,2054.6,1358.4,2102.5,1603
1481.9,1663.2,1529.6,2188.7,2216.7,1669.3,2054.6,1428.1,2075.5,1555
1407.1,1614.9,1504.3,2188.7,2161.6,1669.3,2054.6,1404.6,2075.5,1507.1
1382.9,1663.2,1480.1,2188.7,2161.6,1669.3,2054.6,1382,2048.6,1459.1
1382.9,1614.9,1480.1,2162.4,2107.6,1669.3,2081.6,1382,1995.7,1411.2
1407.1,1614.9,1430.7,2162.4,2053.6,1694,2081.6,1335.8,1995.7,1411.2
1456.6,1663.2,1405.5,2188.7,2000.5,1694,2081.6,1312.3,1968.7,1411.2
1456.6,1421.6,1306.6,2134,1947.5,1719.7,2108.6,1219.9,1915.8,1411.2
1481.9,1566.6,1208.7,2079.3,1947.5,1669.3,2108.6,1128.6,1889.8,1411.2
1580.9,1566.6,1183.5,2051.9,1947.5,1620.8,2081.6,1105,1862.9,1411.2
1779.9,1518.3,1134.1,2106.7,1947.5,1548.6,2081.6,1058.9,1862.9,1411.2
1912.2,1518.3,1084.6,2188.7,1947.5,1523.8,2108.6,1012.7,1735.1,1411.2
2072.8,1469.9,1060.4,2244.5,1947.5,1475.3,2108.6,990.09,1684.2,1363.2
2127.3,1469.9,1058.4,2299.2,1947.5,1451.6,2081.6,988.21,1611.3,1315.3
2209.2,1421.6,1057.4,2244.5,1947.5,1451.6,2081.6,987.26,1611.3,1267.3
1639.6,1670.2,1022.8,1828,1750.1,1566.1,1615.2,1258.1,1058,1741.2
1614.2,1670.2,1147.4,1838,1698.7,1541.8,1639.8,1258.1,1057,1715.7
1564.4,1670.2,1168.8,1858,1649.4,1494.3,1694,1231.8,1056,1691.3
1514.6,1670.2,1189.3,1878,1723.9,1446.7,1741.3,1231.8,1053.9,1897.8
1464.9,1645.1,1189.3,1898,1826.6,1399.2,1772.8,1231.8,1052.9,1925.2
1415.1,1621,1210.6,1888,1906.2,1351.7,1799.4,1258.1,1051.9,1871.3
1365.3,1621,1210.6,1917.9,1826.6,1304.1,1832,1309.5,1049.8,1818.5
1365.3,1645.1,1189.3,1907.9,2175,1304.1,1878.3,1334.7,1048.8,1897.8
1365.3,1595.8,1189.3,1917.9,2230.4,1304.1,1942.3,1386.2,1047.8,1792
1340.9,1645.1,1147.4,1917.9,2284.8,1280.8,2024.1,1386.2,1045.8,1715.7
1340.9,1645.1,1126.9,1937.9,2452.9,1280.8,2118.7,1359.9,1044.8,1665.9
1365.3,1645.1,1064.6,1927.9,2396.5,1304.1,2217.3,1386.2,1070.2,1665.9
1464.9,1621,1043.3,1917.9,2175,1399.2,2306.9,1386.2,1120.1,1665.9
1415.1,1621,1064.6,1898,2120.6,1351.7,2373,1411.4,1144.5,1641.5
1315.5,1645.1,1085.1,1907.9,2284.8,1256.6,2398.6,1411.4,1170,1616.1
1191.6,1670.2,1105.6,1888,1959.5,1138.2,2379.9,1411.4,1219.9,1591.7
1117.4,1670.2,1105.6,1868,1906.2,1067.4,2322.7,1359.9,1244.3,1541.8
1092,1795.7,1105.6,1848,1879,1043.1,2240.9,1309.5,1543.7,1541.8
1167.2,1821.8,1064.6,1858,1959.5,1114.9,2153.2,1258.1,1667.9,1541.8
1167.2,1821.8,1022.8,1967.9,1906.2,1114.9,2073.4,1231.8,2062,1516.4
1266.8,1745.5,980.95,1977.9,1906.2,1210,2011.3,1231.8,2255.5,1591.7
1415.1,1719.4,834.1,1997.8,1852.8,1351.7,1972.9,1231.8,2566.1,1616.1
1514.6,1694.3,771.78,1927.9,1774.2,1446.7,1952.2,1231.8,2509,1591.7
1614.2,1670.2,813.61,1907.9,1750.1,1541.8,1940.4,1231.8,2480.5,2059.5
1713.7,1621,875.94,1947.9,1674.6,1636.9,1927.5,1231.8,2341,1951.7
1816.4,1595.8,897.28,2007.8,1649.4,1734.9,1905.9,1231.8,2255.5,2005.6
1976.9,1595.8,917.77,1997.8,1649.4,1888.2,1877.3,1231.8,2199.5,2005.6
2139.4,1571.7,917.77,1997.8,1625.2,2043.5,1843.8,1283.3,2117,2087
2139.4,1546.6,792.27,2017.8,1625.2,2043.5,1814.2,1334.7,2062,2141.9
2167.8,1546.6,750.44,2077.8,1575.9,2070.7,1791.6,1411.4,2008,2196.8
1392.7,4605.3,1516.2,2186.6,2828.5,1904.2,2245.3,2072.9,2018.3,2281.7
1466.7,4242.6,1526.6,2321.8,2919.4,2016.1,2384.1,2072.9,2018.3,2198.3
1441.7,4638.5,1547.2,2514.3,2980,2016.1,2581.8,2127.5,2056.4,2117.9
1466.7,4149,1547.2,2655.5,3010.3,2043.7,2726.7,2182,2123,2063.4
1564.7,3959.8,1567.8,2740.4,3010.3,2016.1,2813.9,2264.9,2151.6,2063.4
1737.7,3771.6,1578.1,2826.3,3040.6,2016.1,2902.1,2322.4,2256.3,2090.2
1865.7,3835,1588.4,2941.8,3070.9,2043.7,3020.7,2376,2294.4,2090.2
1892.7,3992,1671,2912.2,3101.2,2100.2,2990.3,2489.1,2732.3,2117.9
1839.7,4340.1,1763.8,2826.3,3040.6,2185.4,2902.1,2432.6,3056,2117.9
1761.7,4149,1959.8,2912.2,3040.6,2214.1,2990.3,2432.6,3056,2143.8
1761.7,3835,2021.7,2883.5,3101.2,2272.7,2960.9,3039.7,3227.3,2334.3
1813.7,3992,2042.3,2797.7,3161.8,2329.2,2872.7,2460.8,3570.1,2473.3
1945.6,4242.6,2062.9,2797.7,3192.1,2329.2,2872.7,3159.9,3532,2642
2133.6,6570.1,2042.3,2826.3,3252.7,2329.2,2902.1,3159.9,3608.1,2726.3
2407.6,10418,1980.4,3058.3,3384,2329.2,3140.3,2517.4,3265.4,2812.7
2775.5,10147,1918.5,3147.1,3414.3,2329.2,3231.5,2432.6,3227.3,2783.9
2949.5,8984.4,1784.4,3266.6,3353.7,2300.4,3354.2,2404.3,3294,2697.6
3127.4,8450.1,1805.1,3356.4,3384,2300.4,3446.4,2460.8,3103.6,2642
3338.4,8247.3,1815.4,3508.4,3414.3,2214.1,3602.5,2404.3,3227.3,2584.4
3553.3,7641.7,1805.1,3723.6,3475,2156.6,3823.5,2460.8,3712.9,2557.6
3646.3,7922.6,1959.8,3914.2,3505.3,2100.2,4019.2,3010.4,3865.2,2501
3615.3,7759.7,1918.5,3851,3535.6,2100.2,3954.3,3190.2,4112.7,2473.3
3708.3,7486.7,1856.6,3882.6,3636.6,2100.2,3986.7,3010.4,4436.4,2445.5
3803.3,7922.6,1877.3,3786.8,3666.9,2185.4,3888.4,2862.9,4731.5,2557.6
3900.3,7922.6,2001,3786.8,3666.9,2242.9,3888.4,2921.5,4588.7,2783.9
4060.2,8044.4,2176.4,3702.9,3697.2,2272.7,3802.2,3129.6,6159.6,2899
4350.2,8409.1,2155.7,3539,3727.5,2300.4,3634,3559.9,7102.1,2927.8
4350.2,7742.2,2176.4,3448.2,3788.1,2329.2,3540.7,3559.9,7844.6,2899
4450.2,7602.7,2176.4,3508.4,3828.5,2416.5,3602.5,3621.6,8682.4,2812.7
4688.1,7331.7,2197,3818.4,3858.8,2416.5,3920.8,4298.4,9901,2812.7
4925.1,7525.7,2413.6,3882.6,3889.1,2359,3986.7,4702.5,9520.2,2812.7
6365.6,2706.6,1921.9,6232,2957.8,3804.6,5820.1,5920.5,5138.6,5403.6
6515.8,3481.3,1945.4,6347.9,2836.5,3739.3,6453.2,5848.4,5207.6,5761.9
6591.4,3974.3,1968.8,6232,2775.4,3739.3,7029.6,5992.5,8247.9,6198.2
6667,4145.4,2040.8,6011.5,2745.9,3672.9,8056.4,5920.5,9755.4,6726.3
6741.7,4215.8,2162.3,5792,2717.4,3542.3,8877.3,5884.4,9093.5,7109.6
6779.5,4316.4,2309.8,5500.4,2775.4,3639.7,10332,6288.7,9309.8,7704.5
6779.5,4598.2,2559.7,5178.3,2988.4,3739.3,13563,6819.1,8543.3,8027
7047.1,4779.3,2662.9,4868.3,3266.8,3804.6,17440,6402.8,7632.8,8151.8
7283.9,5403.1,2792.2,4592,3747.6,3970.5,19179,6137.6,7632.8,7926.2
7639.1,6540.1,2844.3,4388.7,3813,4244.6,18942,6123.6,8543.3,7664.6
8373.4,7626.7,3057.7,4356.2,3716,4519.7,18468,6592,11122,7427
9517.5,8884.4,3607.8,4421.2,4011.2,5309.7,18645,9177.9,12816,7585.8
10271,9920.8,3980.1,4661.1,4693.5,6025.9,21485,11150,13164,7427
11787,10565,4127.6,5074.6,5230.2,6646.8,22354,11571,12866,7427
13146,10363,4157.1,5901.8,5935.6,7132.8,24038,10235,13164,7427
13403,10162,3891.6,7039.8,6452.3,7416.5,25685,8839.6,14100,7427
13146,9971.1,3747.5,7883.2,7066,7520.3,24693,8047.1,14578,7624.7
12854,9920.8,3832.6,8170.8,7970.8,8219.4,22106,7842.9,14207,10253
13715,10565,4039.1,7963.5,8567.6,10240,20367,8214.2,13264,11307
13559,11068,4068.6,7681,8918.7,9725.6,20009,8505.4,12171,15172
12707,13281,3921.1,7398.5,9269.9,8831.7,19357,8630.5,11546,15381
11835,16702,3747.5,7318.3,9715.9,8519.1,18468,8922.7,11498,14127
10716,20324,3719.8,7237,9579.9,8305,17157,9793.4,12075,14911
10000,20928,3692,7237,8831.2,8305,16271,11437,13015,17660
10044,20324,3921.1,7479.8,8306.1,9009.4,16816,12059,13834,18344
9385.2,19721,4362.7,7277.6,8306.1,9817.6,20740,11999,14631,18520
10000,18010,4884.2,8129.2,9225.6,10429,22106,13900,14738,18752
10762,18010,8605.7,8721.6,11651,12734,20926,15943,17334,18520
11224,17407,14004,8932.9,16247,14869,20616,16529,19781,17604
11039,17004,13278,9944,19747,15822,19832,15838,21495,17492
15263,18451,7175.9,7006,20594,16427,18417,24937,16538,13348
13658,17522,7254.6,7082.9,20534,14727,17408,24485,15741,12773
12057,16617,8011.9,7822.2,18780,14143,17749,23076,15006,12424
12154,16291,12384,12091,16437,14834,17408,22948,15899,12373
13301,14714,16457,16068,14811,15046,17465,21936,16762,13297
15263,14061,18892,18445,14053,16108,17806,21025,17042,15258
16764,14985,20427,19943,13322,21481,18674,20843,17042,16695
16764,14714,20976,20479,13018,25146,18852,21633,16593,19509
16386,14115,21341,20836,13119,30973,18615,23524,16162,22384
16065,13483,20854,20360,12764,36377,19745,26811,16057,23154
15744,13533,19882,19411,12713,35746,21025,33321,16268,22333
15155,14441,18834,18388,12713,33199,17351,37924,16162,23051
14674,14985,17237,16829,12865,33582,24218,42998,16482,21603
14193,16836,15821,15447,13423,30314,16838,47583,17716,27405
13925,19105,14570,14225,14757,26700,24875,46706,18696,25423
13658,21124,13273,12959,17964,24556,25670,43760,18754,24181
13401,22333,12189,11900,22108,22599,27179,41144,18578,23801
13301,21633,11425,11155,24523,21666,28952,38729,17773,23513
13251,21251,11473,11202,24991,20242,30400,36314,16931,21768
13401,20869,11709,11432,23989,19056,33363,32422,17155,20536
14300,21887,13266,12952,22235,19056,35372,28199,16650,19961
16065,20996,14674,14326,20778,19235,34750,24824,16320,21152
16492,19713,14674,14326,20110,18582,37282,22245,17155,23513
16439,18923,14517,14174,19506,17493,43884,20418,18931,27549
15850,17754,14257,13920,18370,16108,49319,25466,22829,29643
16065,17637,15143,14784,16997,15471,51931,21815,28818,30649
18305,17870,16903,16502,17155,16002,53896,22563,36904,32528
20699,19774,18485,18047,18901,16700,53896,23076,39348,37015
21511,18625,20489,20003,20473,18464,53050,27150,38452,38812
31198,18451,22197,21672,20904,23052,54185,26811,43247,40137
41512,19227,24698,24114,20413,28234,54666,25731,48879,40619
36055,27664,19219,33658,26155,34061,24478,23448,32542,33834
35245,29167,19848,36392,27517,36827,23505,30414,30921,33305
